name,company,email,address,country,state,website,phone
,Aurora Colony Vineyards Tasting Room,amanda@auroracolonyvineyards.com,"21338 Oak Lane NE Aurora, OR 97002",United States,Oregon,https://acvwine.com/,(503) 678-3390
,Silvan Ridge Winery,angelab@silvanridge.com,"27012 Briggs Hill Road Eugene, OR 97405",United States,Oregon,http://silvanridge.com,(541) 345-1945
,Angeline's Bakery,angeline@angelinesbakery.com,"121 W. Main Avenue Sisters, OR 97759",United States,Oregon,https://angelinesbakery.com/,(541) 549-9122
,Wonder Ballroom,annalise@monqui.com,"128 NE Russell Street Portland, OR 97212",United States,Oregon,http://www.wonderballroom.com/,(503) 284-8686
,Mt. Hood Community College,ASG.StudentActivitiesCoordinator@mhcc.edu,"26000 SE Stark Street Gresham, OR 97030",United States,Oregon,,
,The Astro Lounge,astrojosh939@gmail.com,"939 NW Bond Street Bend, OR 97701",United States,Oregon,http://astroloungebend.com,(541) 388-0116
,7 Devils Brewing Co.,beachcarmen@yahoo.com,"247 S. 2nd Street Coos Bay, OR 97420",United States,Oregon,https://7devilsbrewery.com/,(541) 808-3738
,The Beach Club,beachclubeventslc@gmail.com,"2020 NE 22nd Street Lincoln City, OR 97367",United States,Oregon,https://thebeachclublc.com,(541) 418-5468
,beer brats & beats,beerbratsbeats@gmail.com,"8826 SE Stark Street Portland, OR 97216",United States,Oregon,,
,Black Water,blackwatervenue@gmail.com,"835 NE Broadway Portland, OR 97232",United States,Oregon,https://blackwaterpdx.com,(503) 281-0439
,Bombs Away Cafe,bombsawaycafe@gmail.com,"2527 NW Monroe Avenue Corvallis, OR 97330",United States,Oregon,https://www.bombsawaycafe.com/,(541) 757-7221
,Sam Bond's Garage,bondsbooking@gmail.com,"407 Blair Boulevard Eugene, OR 97402",United States,Oregon,https://www.sambonds.com/,(541) 431-6603
,The Big Legrowlski,booker@biglegrowlski.com,"812 NW Couch Street Portland, OR 97209",United States,Oregon,,
,Old Nick's Pub,booking.oldnicksbar@gmail.com,"211 Washington Street Eugene, OR 97401",United States,Oregon,https://www.oldnickspub.com/,(541) 844-1280
,Alberta Rose Theatre,booking@albertarosetheatre.com,"3000 NE Alberta Street Portland, OR 97211",United States,Oregon,https://albertarosetheatre.com/,(503) 719-6055
,Alberta Street Pub,booking@albertastreetpub.com,"1036 NE Alberta Street Portland, OR 97211",United States,Oregon,https://www.albertastreetpub.com/,(503) 284-7665
,Brickroom,booking@brickroomashland.com,"35 N. Main Street Ashland, OR 97520",United States,Oregon,http://www.brickroomashland.com,(541) 708-6030
,Doug Fir Lounge,booking@dougfirlounge.com,"301 SE Morrison Street Portland, OR 97214",United States,Oregon,https://www.dougfirlounge.com/,(503) 231-9663
,Fort George Brewery,booking@fortgeorgebrewery.com,"1483 Duane Street Astoria, OR 97103",United States,Oregon,https://fortgeorgebrewery.com/,(503) 325-7468
,Honey Latte Cafe,booking@honeylattepresents.com,"1033 SE Main Street Portland, OR 97214",United States,Oregon,,
,Lollipop Shoppe,booking@lollipopshoppe.com,"736 SE Grand Avenue Portland, OR 97214",United States,Oregon,https://www.lollipopshoppe.com/,(971) 279-4409
,Polaris Hall,booking@mississippistudios.com,"635 N. Killingsworth Court Portland, OR 97217",United States,Oregon,https://www.polarishall.com,(503) 240-6088
,Revolution Hall,booking@mississippistudios.com,"1300 SE Stark Street Portland, OR 97214",United States,Oregon,https://www.revolutionhall.com/,(971) 808-5094
,Mississippi Studios,booking@mississippistudios.com,"3939 N. Mississippi Avenue Portland, OR 97227",United States,Oregon,https://mississippistudios.com/,(503) 288-3895
,PDX Pop Now!,booking@pdxpopnow.com,"201 SE Madison Street Portland, OR 97214",United States,Oregon,,
,Rontoms,booking@rontoms.net,"600 E. Burnside Street Portland, OR 97214",United States,Oregon,http://www.rontoms.net/,(503) 236-4536
,Strum Guitars,booking@strumpdx.com,"1415 SE Stark Street #C Portland, OR 97214",United States,Oregon,https://strumpdx.com/,(971) 229-0161
,The Get Down,booking@thegetdownpdx.com,"615 SE Alder Street, Suite B Portland, OR 97214",United States,Oregon,,
,Whirled Pies Downtown,booking@whirledpies.com,"199 W. 8th Avenue Eugene, OR 97401",United States,Oregon,https://whirledpies.com/,(541) 338-9333
,WOW Hall,booking@wowhall.org,"291 W. 8th Avenue Eugene, OR 97401",United States,Oregon,https://www.wowhall.org/,(541) 687-2746
,Blairally,bookingblairally@gmail.com,"245 Blair Boulevard Eugene, OR 97402",United States,Oregon,https://www.blairally.com/,(541) 683-1721
,Blue Diamond,bookingbluediamond@gmail.com,"2016 NE Sandy Boulevard Portland, OR 97232",United States,Oregon,https://www.bluediamondpdx.net/,(503) 230-9590
,Holocene,bookings@holocene.org,"1001 SE Morrison Street Portland, OR 97214",United States,Oregon,https://www.holocene.org/,(503) 239-7639
,Kelly's Olympian,bookings@kellysolympian.com,"426 SW Washington Street Portland, OR 97204",United States,Oregon,https://kellysolympian.com/,(503) 228-3669
,The Historic Ashland Armory,bookings@liveatthearmory.com,"208 Oak Street Ashland, OR 97520",United States,Oregon,http://www.liveatthearmory.com,(877) 982-5282
,The Big Dirty,bookings@thebigdirty.live,"844 Olive Street Eugene, OR 97401",United States,Oregon,https://www.thebigdirty.live/,(541) 650-6634
,Big Ponderoo,brad@sistersfolkfestival.org,"204 W. Adams Avenue Sisters, OR 97759",United States,Oregon,,
,Brew Coffee & Tap House,brewcoffeeandtaphouse@gmail.com,"211 S Main St Independence, OR 97351",United States,Oregon,http://brewcoffeeandtaphouse.com/,(503) 837-0279
,Oregon Tech,CAB@oit.edu,"3201 Campus Drive Klamath Falls, OR 97601",United States,Oregon,,
,Terminal Gravity Brewery and Pub,caitlyn@terminalgravitybrewing.com,"803 SE School Street Enterprise, OR 97828",United States,Oregon,https://terminalgravitybrewing.com,(541) 426-3000
,Captain's Cabin Bar,captainscabinbar@gmail.com,"3290 Ocean Boulevard SE Coos Bay, OR 97420",United States,Oregon,,(541) 267-7772
,Celebrities Parkway Grill,celebritiesparkwaygrill@gmail.com,"20725 NE Sandy Boulevard Fairview, OR 97024",United States,Oregon,,(503) 666-2027
,Charlie's Mountain View,charliesmountain@gmail.com,"88462 E. Government Camp Loop Road Government Camp, OR 97028",United States,Oregon,http://charliesmountainview.com,(503) 272-3333
,Worthy Brewing,chip@worthybrewing.com,"495 NE Bellevue Drive Bend, OR 97701",United States,Oregon,https://worthy.beer/,(541) 639-4776
,Ponderosa Lounge & Grill,chris.lee@jubitz.com,"10350 N. Vancouver Way Portland, OR 97217",United States,Oregon,https://jubitz.com/ponderosa-lounge-country-bar/,(503) 345-0300
,The Majestic Theatre,christel.birdwell@corvallisoregon.gov,"115 SW 2nd Street Corvallis, OR 97333",United States,Oregon,https://www.majestic.org/,(541) 758-7827
,Bella Union Restaurant & Saloon,christian@bellau.com,"170 W. California Street Jacksonville, OR 97530",United States,Oregon,http://www.bellau.com,(541) 899-1770
,Christo's Pizzeria,ChristosPizzeriaSalem@gmail.com,"1108 Broadway Street NE Salem, OR 97301",United States,Oregon,https://christospizzasalem.com/,(503) 371-2892
,Chetco Brewing Company,cindy@chetcobrew.com,"830 Railroad Street Brookings, OR 97415",United States,Oregon,https://www.chetcobrew.com/,(541) 661-5347
,Luckey's Club,clearproductionsbooking@gmail.com,"933 Olive Street Eugene, OR 97401",United States,Oregon,https://www.luckeysclub.com/,(541) 687-4643
,Clock Tower Ales,clocktowerales@yahoo.com,"311 Union Street The Dalles, OR 97058",United States,Oregon,http://www.clocktowerales.com,(541) 705-3590
,The Coffin Club,coffinbooking@gmail.com,"421 SE Grand Avenue Portland, OR 97214",United States,Oregon,,
,The Capitol,contact@thecapitolbend.com,"190 NW Oregon Avenue Bend, OR 97703",United States,Oregon,https://thecapitolbend.com,(541) 678-5740
,The Commons Cafe,dan@thecommonsbend.com,"875 NW Brooks Street Bend, OR 97703",United States,Oregon,https://www.thecommonsbend.com/,(541) 323-3955
,The Barn in Sisters,danny@thebarninsisters.com,"171 E. Main Avenue Sisters, OR 97759",United States,Oregon,https://www.thebarninsisters.com/,(541) 904-4343
,Star Theater,dantesstartheater@gmail.com,"13 NW 6th Avenue Portland, OR 97209",United States,Oregon,,
,Dante's,DantesStarTheater@gmail.com,"350 W. Burnside Street Portland, OR 97209",United States,Oregon,https://www.danteslive.com/,(866) 777-8932
,The Wild Goose Cafe & Bar,dave@aldorasolutions.com,"2365 Ashland Street Ashland, OR 97520",United States,Oregon,https://www.wildgoosecafe.com/,(541) 488-4103
,Produce Row Cafe,dcpbookings@gmail.com,"204 SE Oak Street Portland, OR 97214",United States,Oregon,https://www.producerowcafe.com/,(503) 232-8355
,Atlantis Lounge at Mississippi Pizza Pub,deichler9@gmail.com,"3552 N. Mississippi Avenue Portland, OR 97227",United States,Oregon,https://www.mississippipizza.com/atlantis-lounge/,(503) 288-3231
,Wildcraft Ciderworks,destiny@wildcraftciderworks.com,"232 Lincoln Street Eugene, OR 97401",United States,Oregon,https://wildcraftciderworks.com,(541) 735-3506
,Pendleton Center for the Arts,director@pendletonarts.org,"214 N. Main Street Pendleton, OR 97801",United States,Oregon,https://pendletonarts.org/,(541) 278-9201
,The Dublin Pub,dublinpubpdx@gmail.com,"6821 SW Beaverton-Hillsdale Highway Portland, OR 97225",United States,Oregon,http://www.dublinpubpdx.com,(503) 297-2889
,Eaden Ballroom,eadenballroom@gmail.com,"244 SW K Street Grants Pass, OR 97526",United States,Oregon,,
,The Open Door,emily@opendoorwinebar.com,"303 W. Hood Street Sisters, OR 97759",United States,Oregon,http://www.opendoorwinebar.com,(541) 549-6076
,Southern Oregon University,epic@sou.edu,"1250 Siskiyou Boulevard Ashland, OR 97520",United States,Oregon,,
,Eastern Oregon University,ese@eou.edu,"One University Boulevard La Grande, OR 97850",United States,Oregon,,
,Coria Estates,events@coriaestates.com,"8252 Redstone Avenue SE Salem, OR 97306",United States,Oregon,https://www.coriaestates.com/,(503) 363-0525
,"Faith, Hope and Charity Vineyards",events@fhcvineyards.com,"70450 NW Lower Valley Drive Terrebonne, OR 97760",United States,Oregon,https://www.faithhopeandcharityevents.com/,(541) 526-5075
,Wildhorse Resort & Casino,events@wildhorseresort.com,"46510 Wildhorse Boulevard Pendleton, OR 97801",United States,Oregon,https://www.wildhorseresort.com/,(800) 654-9453
,The Firkin Tavern,firkintavernbooking@gmail.com,"1937 SE 11th Avenue Portland, OR 97214",United States,Oregon,,(503) 206-7552
,The Black Sheep Pub & Restaurant,flock@theblacksheep.com,"51 N. Main Street Ashland, OR 97520",United States,Oregon,https://theblacksheep.com/,(541) 482-6414
,John Henry's,flosslessbooking@gmail.com,"881 Willamette Street Eugene, OR 97401",United States,Oregon,https://www.johnhenrysbar.com/,(541) 600-3994
,Front Street Provisioners,frontstreetprovisioners@gmail.com,"737 N. Front Street Coos Bay, OR 97420",United States,Oregon,https://frontstreetprovisionersmenu.square.site/,(541) 808-3420
,Bossanova Ballroom,gabriel@bossanovaballroom.com,"722 E. Burnside Street Portland, OR 97214",United States,Oregon,https://bossanovaballroom.com/,(503) 206-7630
,General Duffy's Waterhole,gdwevents@gmail.com,"404 SW Forest Avenue Redmond, OR 97756",United States,Oregon,https://generalduffys.com/,(541) 527-4345
,Grape Street Bar and Grill,grapestreetbar@gmail.com,"31 S. Grape Street Medford, OR 97501",United States,Oregon,,(541) 500-8881
,Grizzly Peak Winery,GrizzlyPeakWines@gmail.com,"1600 E. Nevada Street Ashland, OR 97520",United States,Oregon,https://grizzlypeakwinery.com,(541) 482-5700
,Half Penny Public House,halfpennybooking@gmail.com,"3743 Commercial Street SE Salem, OR 97302",United States,Oregon,https://thehalfpenny.com/,(503) 540-5899
,TOC Portland,hannah@tocportland.org,"1422 SW 11th Avenue Portland, OR 97201",United States,Oregon,https://www.tocportland.org/,(503) 222-2031
,High Desert Music Hall,highdesertmusichall@gmail.com,"818 SW Forest Avenue Redmond, OR 97756",United States,Oregon,https://highdesertmusichall.com/,(541) 527-1387
,KALA,hipfish@charter.net,"1017 Marine Drive Astoria, OR 97103",United States,Oregon,https://kalaastoria.com/,(503) 338-4878
,High Water Mark,HWMBooking@gmail.com,"6800 NE Martin Luther King Jr. Boulevard Portland, OR 97211",United States,Oregon,https://www.highwatermarklounge.com/,(503) 286-6513
,Crosscut - Warming Hut No. 5,info@crosscutbeer.com,"566 SW Mill View Way Bend, OR 97702",United States,Oregon,,
,DANCIN Vineyards,info@dancin.com,"4477 S. Stage Road Medford, OR 97501",United States,Oregon,https://www.dancin.com,(541) 245-1133
,The Art House,info@eugenearthouse.com,"492 E. 13th Avenue Eugene, OR 97401",United States,Oregon,https://www.eugenearthouse.com/,(541) 686-3229
,Infinity Room,info@irsalem.com,"210 Liberty Street SE Suite 150 Salem, OR 97301",United States,Oregon,https://www.infinityroomsalem.com/,(971) 599-1871
,La Baguette Music Cafe,info@labaguettemusiccafe.com,"340 A Street Ashland, OR 97520",United States,Oregon,http://www.labaguettemusiccafe.com,(541) 482-0855
,Bend Summer Festival,info@layitoutevents.com,"Bend, OR 97703",United States,Oregon,https://bendsummerfestival.com/,(541) 323-0964
,Meraviglioso Winery,info@newbergwinery.com,"19740 Northeast Sunnycrest Road Newberg, OR 97132",United States,Oregon,https://meravigliosowinery.com/,(503) 554-5792
,Pickathon,info@pickathon.com,"16581 SE Hagen Road (Pendarvis Farm) Happy Valley, OR 97086",United States,Oregon,,
,Roseland Theater / Peter's Room,info@roselandpdx.com,"8 NW 6th Avenue Portland, OR 97209",United States,Oregon,https://roselandpdx.com/,(971) 230-0033
,Whiteside Theatre,info@whitesidetheatre.org,"361 SW Madison Avenue Corvallis, OR 97333",United States,Oregon,https://www.whitesidetheatre.org/,(541) 752-0437
,Hamley Steakhouse & Saloon,janm@hamleysteakhouse.com,"8 SE Court Avenue Pendleton, OR 97801",United States,Oregon,https://hamley.com/saloon/,(541) 278-1100
,Aladdin Theater,jason@truewestpresents.com,"3017 SE Milwaukie Avenue Portland, OR 97202",United States,Oregon,https://www.aladdin-theater.com/,(503) 234-9694
,Crystal Ballroom / Lola's Room,jcarrizo@mcmenamins.com,"1332 W. Burnside Street Portland, OR 97209",United States,Oregon,https://www.crystalballroompdx.com/,(503) 225-0047
,Silver Moon Brewing,jeshua@silvermoonbrewing.com,"24 NW Greenwood Avenue Bend, OR 97701",United States,Oregon,https://www.silvermoonbrewing.com/,(541) 388-8331
,Mac's Place,jessi@woodennickel.com,"201 N. Water Street Silverton, OR 97381",United States,Oregon,https://www.macssilverton.com/,(503) 873-2441
,Midtown Bend,jim@midtownballroom.com,"51 NW Greenwood Avenue Bend, OR 97701",United States,Oregon,https://midtownballroom.com/,(541) 408-4329
,Topaz Farm,jim@topazfarm.com,"17100 NW Sauvie Island Road Portland, OR 97231",United States,Oregon,https://topazfarm.com/,(503) 928-7191
,Wilfs Restaurant & Bar,joanne@wilfsrestaurant.com,"800 NW 6th Avenue Portland, OR 97209",United States,Oregon,https://wilfsrestaurant.com/,(503) 223-0070
,Volcanic Theatre Pub,john@volcanictheatrepub.com,"70 SW Century Drive Bend, OR 97702",United States,Oregon,https://volcanictheatre.com,(541) 788-5925
,Johnny B's Rocking Diner,johnnybshows@gmail.com,"120 E. 6th Street Medford, OR 97501",United States,Oregon,https://www.jbsmedford.com/,(458) 226-2722
,The Ruins,jojamientertainment@gmail.com,"13 Railroad Street Hood River, OR 97031",United States,Oregon,https://www.theruins.org/,(541) 308-0700
,Jack London Revue,jonathan@souldoutfestival.com,"529 SW 4th Avenue Portland, OR 97204",United States,Oregon,,
,Mock Crest Tavern,jonb@mockcresttavern.com,"3435 N. Lombard Street Portland, OR 97217",United States,Oregon,http://www.mockcrest.com/,(503) 283-5014
,The Horse Radish,julie@thehorseradish.com,"119 W. Main Street Carlton, OR 97111",United States,Oregon,https://www.thehorseradish.com/,(503) 852-6656
,Marino Adriatic Cafe,jungic@msn.com,"4129 SE Division Street Portland, OR 97202",United States,Oregon,,(503) 231-1313
,Crux Fermentation Project,justin@cruxfermentation.com,"50 SW Division Street Bend, OR 97702",United States,Oregon,https://www.cruxfermentation.com/,(541) 385-3333
,J'Ville Tavern,jvilletavern@live.com,"125 W. California Street Jacksonville, OR 97530",United States,Oregon,,(541) 899-1170
,Tigardville Station,karen.tigardville@gmail.com,"12370 SW Main Street Tigard, OR 97223",United States,Oregon,https://www.tigardvillestation.com/,(503) 639-8375
,LaVelle Vineyards,katy@lavellevineyards.com,"89697 Sheffler Road Elmira, OR 97437",United States,Oregon,https://www.lavellevineyards.com/,(541) 935-9406
,Westside Station,KDHproductions@aol.com,"610 Edgewater Street Salem, OR 97304",United States,Oregon,,(503) 363-8012
,The Lindsay Lodge,kelley@thelindsaylodge.com,"15100 Highway 238 Applegate, OR 97530",United States,Oregon,https://www.thelindsaylodge.com/,(541) 846-6690
,Great Pacific,ken@greatpacific.biz,"403 S. Main Street Pendleton, OR 97801",United States,Oregon,http://www.greatpacific.biz/,(541) 276-1350
,Tavern on Kruse,kent@tavernonkruse.com,"4835 Meadows Road #133 Lake Oswego, OR 97035",United States,Oregon,http://www.tavernonkruse.com/,(503) 303-5280
,Amalfi's Italian Restaurant,kiauna@amalfisrestaurant.com,"4703 NE Fremont Street Portland, OR 97213",United States,Oregon,https://www.amalfisrestaurant.com/,(503) 284-6747
,LaurelThirst Public House,laurelthirstbookings@msn.com,"2958 NE Glisan Street Portland, OR 97232",United States,Oregon,https://laurelthirst.com/,(503) 232-1504
,PublicHouse,live@porterpubs.com,"418 A Street Springfield, OR 97477",United States,Oregon,https://www.publichousehub.com/,(541) 246-8511
,Beergarden.,live@porterpubs.com,"777 W. 6th Avenue Eugene, OR 97402",United States,Oregon,https://www.beergardenme.com/,(541) 505-9432
,The Suttle Lodge & Boathouse,maddie@thesuttlelodge.com,"13300 Highway 20 Sisters, OR 97759",United States,Oregon,https://thesuttlelodge.com/,(541) 638-7001
,Immersion Brewing,makynna@imbrewing.com,"550 SW Industrial Way, Suite 185 Bend, OR 97702",United States,Oregon,https://imbrewing.com/,(541) 633-7821
,Duck Pond Cellars,malden@integratedbev.com,"23145 Highway 99W Dundee, OR 97115",United States,Oregon,https://duckpondcellars.com/,(503) 538-3199
,The BAD Space,matador@santiambrewing.com,"2572 19th Street SE Salem, OR 97302",United States,Oregon,https://www.santiambrewing.com/the-bad-space.html,(503) 689-1260
,Bunk Bar,mattbrown@folkmagik.com,"1028 SE Water Avenue Portland, OR 97214",United States,Oregon,https://www.bunksandwiches.com/,(503) 328-2865
,Spinella's,michael.deanna@frontier.com,"436 N. Main Avenue Gresham, OR 97030",United States,Oregon,http://www.spinellasoffthewall.com,(503) 492-0800
,The Lot,mlstaley@gmail.com,"745 NW Columbia Street Bend, OR 97703",United States,Oregon,http://www.thelotbend.com/,(541) 668-1815
,M&M Restaurant and Lounge,mmrestaurantlounge@gmail.com,"137 N. Main Avenue Gresham, OR 97030",United States,Oregon,https://www.mmrestaurantlounge.com/,(503) 665-2626
,South Liberty Bar & Grill,monicasthlib@hotmail.com,"4682 Liberty Road South Salem, OR 97302",United States,Oregon,,(503) 363-2739
,Ankeny Vineyard,music@ankenyvineyard.com,"2565 Riverside Drive South Salem, OR 97306",United States,Oregon,https://ankenyvineyard.com/,(503) 378-1498
,Nalu Kava Bar,nalupdx@gmail.com,"722 N. Sumner Street Portland, OR 97217",United States,Oregon,https://www.nalukava.com,(503) 519-3415
,The Goodfoot,neil@thegoodfoot.com,"2845 SE Stark Street Portland, OR 97214",United States,Oregon,https://thegoodfoot.com/,(503) 239-9292
